date,id,team1,team2,score1,score2
2295663,2295663,NIP,PENTA,2,0
2295665,2295665,CLG,Luminosity,0,2
2295674,2295674,HellRaisers,Titan,14,16
2295675,2295675,PENTA,Titan,5,16
2295676,2295676,FlipSid3,Natus Vincere,5,16
2295677,2295677,Envy,Virtus.pro,19,15
2295683,2295683,HellRaisers,Titan,1,1
2295684,2295684,Natus Vincere,Virtus.pro,11,16
2295685,2295685,Virtus.pro,Natus Vincere,14,16
2295686,2295686,mousesports,ESC,2,0
2295687,2295687,PENTA,mousesports,0,2
2295696,2295696,TSM,Dignitas,2,1
2295714,2295714,HellRaisers,G2,1,1
2295715,2295715,HellRaisers,Dignitas,0,2
2295717,2295717,NIP,Liquid,2,0
2295721,2295721,Virtus.pro,Cloud9,2,0
2295722,2295722,fnatic,NIP,1,1
2295723,2295723,Natus Vincere,Liquid,1,1
2295724,2295724,Envy,Titan,2,0
2295731,2295731,Envy,Cloud9,2,0
2295732,2295732,fnatic,Natus Vincere,2,0
2295733,2295733,Virtus.pro,Titan,0,2
2295736,2295736,Envy,Virtus.pro,0,2
2295738,2295738,Titan,Cloud9,2,0
2295739,2295739,fnatic,Liquid,1,1
2295740,2295740,NIP,Natus Vincere,0,2
2295742,2295742,G2,PENTA,2,1
2295743,2295743,Titan,fnatic,1,2
2295744,2295744,Natus Vincere,Virtus.pro,0,2
2295745,2295745,fnatic,Virtus.pro,3,0
2295749,2295749,x6tence,HellRaisers,0,2
2295757,2295757,FlipSid3,TSM,1,16
2295758,2295758,mousesports,FlipSid3,10,16
2295759,2295759,FlipSid3,HellRaisers,11,16
2295760,2295760,Dignitas,PENTA,16,14
2295761,2295761,G2,mousesports,0,2
2295767,2295767,G2,LGB,1,1
2295768,2295768,mousesports,LGB,1,1
2295769,2295769,Kinguin,SK,2,0
2295771,2295771,fnatic,PENTA,16,3
2295773,2295773,Dignitas,HellRaisers,16,13
2295774,2295774,Titan,mousesports,8,16
2295775,2295775,TSM,Dignitas,2,0
2295777,2295777,Virtus.pro,FlipSid3,2,0
2295781,2295781,SK,PENTA,5,16
2295785,2295785,NIP,G2,2,0
2295786,2295786,k1ck,Epsilon,16,7
2295793,2295793,Envy,mousesports,10,16
2295800,2295800,Virtus.pro,PENTA,16,10
2295801,2295801,PENTA,TSM,8,16
2295802,2295802,fnatic,TSM,15,19
2295803,2295803,TSM,Dignitas,2,0
2295804,2295804,G2,Dignitas,0,2
2295805,2295805,mousesports,G2,1,1
2295806,2295806,NIP,Virtus.pro,2,0
2295807,2295807,Envy,G2,0,2
2295822,2295822,G2,x6tence,3,1
2295826,2295826,LGB,Space Soldiers,16,3
2295827,2295827,Dignitas,Epsilon,14,16
2295829,2295829,NIP,HellRaisers,13,16
2295833,2295833,Dignitas,Virtus.pro,1,1
2295834,2295834,TSM,Envy,1,1
2295840,2295840,Virtus.pro,G2,16,14
2295841,2295841,G2,Virtus.pro,13,16
2295843,2295843,HellRaisers,PENTA,2,0
2295844,2295844,Natus Vincere,Envy,2,0
2295851,2295851,Luminosity,Cloud9,12,16
2295853,2295853,LGB,TSM,0,2
2295855,2295855,ESC,Epsilon,2,1
2295870,2295870,Envy,NIP,5,16
2295871,2295871,HellRaisers,NIP,19,16
2295893,2295893,ESC,Epsilon,0,3
2295907,2295907,FlipSid3,fnatic,6,16
2295908,2295908,fnatic,Natus Vincere,16,12
2295909,2295909,Natus Vincere,NIP,14,16
2295910,2295910,NIP,FlipSid3,16,11
2295911,2295911,FlipSid3,NIP,6,16
2295912,2295912,Dignitas,Natus Vincere,12,16
2295946,2295946,PENTA,NIP,7,16
2295947,2295947,Virtus.pro,FlipSid3,16,14
2295948,2295948,PENTA,mousesports,2,16
2295949,2295949,TSM,Dignitas,16,13
2295952,2295952,Natus Vincere,HellRaisers,2,0
2295958,2295958,Titan,NIP,0,2
2295971,2295971,Kinguin,G2,0,2
2295986,2295986,Dignitas,mousesports,16,9
2295987,2295987,NIP,mousesports,16,10
2295988,2295988,NIP,PENTA,16,8
2295989,2295989,PENTA,FlipSid3,16,10
2295990,2295990,Virtus.pro,Natus Vincere,1,1
2295992,2295992,Titan,x6tence,2,0
2295996,2295996,Dignitas,FlipSid3,1,2
2295997,2295997,G2,HellRaisers,1,2
2296010,2296010,fnatic,Virtus.pro,2,0
2296012,2296012,Dignitas,Virtus.pro,16,12
2296013,2296013,TSM,NIP,16,3
2296014,2296014,mousesports,HellRaisers,9,16
2296015,2296015,FlipSid3,Titan,6,16
2296016,2296016,mousesports,Natus Vincere,14,16
2296017,2296017,Natus Vincere,FlipSid3,2,1
2296018,2296018,HellRaisers,Titan,2,1
2296020,2296020,Virtus.pro,PENTA,1,0
2296022,2296022,LGB,FlipSid3,0,2
2296038,2296038,Natus Vincere,mousesports,16,4
2296039,2296039,mousesports,TSM,16,13
2296040,2296040,Titan,Virtus.pro,10,16
2296041,2296041,Dignitas,FlipSid3,16,6
2296043,2296043,LGB,x6tence,1,2
2296046,2296046,Natus Vincere,x6tence,2,0
2296050,2296050,TSM,fnatic,2,1
2296064,2296064,Virtus.pro,Kinguin,0,2
2296071,2296071,TSM,Dignitas,2,1
2296077,2296077,TSM,Kinguin,2,1
2296094,2296094,Envy,TSM,16,19
2296095,2296095,Natus Vincere,Envy,16,14
2296096,2296096,PENTA,Natus Vincere,0,1
2296097,2296097,fnatic,Envy,5,16
2296100,2296100,Liquid,CLG,16,12
2296101,2296101,CLG,Liquid,16,10
2296105,2296105,Envy,Virtus.pro,16,11
2296106,2296106,Envy,Dignitas,16,8
2296107,2296107,fnatic,Virtus.pro,16,13
2296108,2296108,TSM,Titan,1,16
2296109,2296109,Dignitas,TSM,8,16
2296110,2296110,Cloud9,CLG,16,13
2296114,2296114,x6tence,Dignitas,1,0
2296115,2296115,mousesports,HellRaisers,0,2
2296119,2296119,Dignitas,FlipSid3,0,3
2296166,2296166,HellRaisers,LGB,2,3
2296168,2296168,fnatic,Envy,2,1
2296169,2296169,Envy,PENTA,2,0
2296170,2296170,PENTA,Dignitas,11,16
2296171,2296171,CLG,Liquid,0,2
2296177,2296177,Cloud9,Luminosity,2,0
2296178,2296178,Liquid,Cloud9,2,1
2296180,2296180,NIP,fnatic,16,11
2296181,2296181,fnatic,HellRaisers,16,4
2296183,2296183,Titan,NIP,14,16
2296184,2296184,Dignitas,G2,1,1
2296185,2296185,Natus Vincere,Dignitas,2,0
2296188,2296188,Titan,PENTA,1,1
2296189,2296189,LGB,PENTA,1,1
2296202,2296202,Dignitas,Natus Vincere,7,16
2296203,2296203,HellRaisers,Envy,0,2
2296204,2296204,TSM,Natus Vincere,16,9
2296206,2296206,Natus Vincere,Titan,19,16
2296207,2296207,Titan,Envy,13,16
2296208,2296208,Titan,PENTA,16,14
2296209,2296209,Envy,SK,2,0
2296211,2296211,Kinguin,Envy,0,2
2296214,2296214,FlipSid3,G2,2,0
2296224,2296224,CLG,Cloud9,10,16
2296225,2296225,Natus Vincere,G2,1,1
2296226,2296226,mousesports,HellRaisers,2,0
2296233,2296233,Cloud9,CLG,16,12
2296235,2296235,HellRaisers,Natus Vincere,16,10
2296236,2296236,Natus Vincere,TSM,14,16
2296237,2296237,FlipSid3,HellRaisers,7,16
2296238,2296238,FlipSid3,Titan,5,16
2296239,2296239,Envy,Titan,16,1
2296241,2296241,Envy,TSM,16,8
2296242,2296242,TSM,Virtus.pro,4,16
2296244,2296244,Natus Vincere,G2,2,0
2296246,2296246,mousesports,Virtus.pro,1,1
2296247,2296247,G2,x6tence,2,0
2296248,2296248,Dignitas,Virtus.pro,2,0
2296249,2296249,HellRaisers,Envy,3,16
2296250,2296250,Titan,PENTA,2,0
2296251,2296251,TSM,FlipSid3,16,12
2296252,2296252,SK,HellRaisers,2,0
2296260,2296260,Dignitas,Epsilon,16,13
2296265,2296265,TSM,mousesports,0,2
2296267,2296267,x6tence,PENTA,0,2
2296271,2296271,x6tence,G2,12,16
2296276,2296276,Epsilon,ESC,16,9
2296284,2296284,Natus Vincere,fnatic,0,2
2296285,2296285,TSM,HellRaisers,2,0
2296303,2296303,fnatic,TSM,2,1
2296304,2296304,Natus Vincere,HellRaisers,2,0
2296308,2296308,mousesports,Dignitas,1,2
2296313,2296313,Envy,x6tence,2,0
2296314,2296314,TSM,Natus Vincere,2,0
2296315,2296315,fnatic,TSM,1,3
2296317,2296317,CLG,Cloud9,1,2
2296327,2296327,NIP,Dignitas,16,10
2296328,2296328,FlipSid3,Virtus.pro,10,16
2296329,2296329,FlipSid3,fnatic,6,16
2296330,2296330,TSM,FlipSid3,16,10
2296331,2296331,Titan,fnatic,1,16
2296335,2296335,Luminosity,Liquid,16,6
2296337,2296337,FlipSid3,Dignitas,2,0
2296338,2296338,TSM,Titan,1,1
2296343,2296343,Liquid,Cloud9,0,2
2296350,2296350,fnatic,Envy,3,1
2296351,2296351,Natus Vincere,Virtus.pro,6,16
2296352,2296352,HellRaisers,Dignitas,16,5
2296353,2296353,PENTA,HellRaisers,14,16
2296354,2296354,TSM,NIP,16,4
2296355,2296355,HellRaisers,PENTA,16,10
2296360,2296360,NIP,fnatic,13,16
2296361,2296361,NIP,FlipSid3,1,16
2296362,2296362,Titan,Envy,15,21
2296363,2296363,HellRaisers,FlipSid3,2,0
2296364,2296364,PENTA,TSM,0,2
2296365,2296365,Virtus.pro,G2,2,0
2296367,2296367,Virtus.pro,Titan,1,1
2296370,2296370,FlipSid3,Dignitas,0,2
2296380,2296380,Envy,FlipSid3,16,4
2296381,2296381,Virtus.pro,Titan,16,7
2296382,2296382,Virtus.pro,TSM,10,16
2296383,2296383,Titan,HellRaisers,10,16
2296384,2296384,TSM,HellRaisers,19,16
2296386,2296386,fnatic,Natus Vincere,16,5
2296387,2296387,TSM,NIP,16,7
2296388,2296388,NIP,Envy,12,16
2296392,2296392,x6tence,mousesports,1,1
2296394,2296394,G2,Space Soldiers,2,1
2296404,2296404,FlipSid3,Envy,2,16
2296405,2296405,PENTA,FlipSid3,0,1
2296406,2296406,HellRaisers,fnatic,16,7
2296407,2296407,NIP,Envy,16,3
2296408,2296408,Virtus.pro,HellRaisers,22,19
2296409,2296409,PENTA,fnatic,0,1
2296410,2296410,Dignitas,FlipSid3,16,1
2296411,2296411,Envy,Natus Vincere,16,12
2296412,2296412,Natus Vincere,HellRaisers,16,19
2296413,2296413,CLG,Luminosity,13,16
2296418,2296418,Natus Vincere,FlipSid3,16,3
2296419,2296419,Virtus.pro,Natus Vincere,16,2
2296420,2296420,fnatic,Titan,7,16
2296421,2296421,G2,Titan,0,2
2296425,2296425,Dignitas,Virtus.pro,2,0
2296430,2296430,CLG,Cloud9,0,2
2296431,2296431,x6tence,FlipSid3,0,2
2296444,2296444,Liquid,CLG,2,1
2296445,2296445,fnatic,LGB,16,13
2296446,2296446,Titan,FlipSid3,19,16
2296451,2296451,LGB,FlipSid3,5,16
2296452,2296452,fnatic,Titan,16,2
2296453,2296453,FlipSid3,Titan,11,16
2296460,2296460,NIP,Dignitas,16,9
2296461,2296461,Natus Vincere,Kinguin,16,9
2296462,2296462,Dignitas,Kinguin,16,14
2296463,2296463,NIP,Natus Vincere,13,16
2296464,2296464,Dignitas,NIP,11,16
2296465,2296465,G2,mousesports,1,2
2296466,2296466,fnatic,NIP,2,0
2296467,2296467,Titan,Natus Vincere,1,2
2296468,2296468,HellRaisers,mousesports,1,1
2296469,2296469,HellRaisers,Envy,1,1
2296478,2296478,fnatic,Natus Vincere,2,0
2296480,2296480,Cloud9,Liquid,2,0
2296485,2296485,HellRaisers,TSM,12,16
2296486,2296486,HellRaisers,Virtus.pro,12,16
2296487,2296487,TSM,HellRaisers,2,0
2296488,2296488,PENTA,mousesports,1,1
2296492,2296492,Envy,PENTA,16,7
2296493,2296493,mousesports,Virtus.pro,14,16
2296494,2296494,Virtus.pro,mousesports,16,8
2296495,2296495,Envy,TSM,16,13
2296500,2296500,Cloud9,Liquid,12,16
2296503,2296503,Cloud9,Liquid,16,4
2296506,2296506,CLG,Luminosity,16,11
2296511,2296511,fnatic,Natus Vincere,16,9
2296512,2296512,Virtus.pro,Natus Vincere,16,8
2296513,2296513,mousesports,Titan,16,13
2296514,2296514,Dignitas,Envy,2,16
2296515,2296515,Virtus.pro,Dignitas,16,5
2296516,2296516,Envy,Titan,1,1
2296517,2296517,G2,Kinguin,1,1
2296522,2296522,LGB,Titan,0,2
2296536,2296536,NIP,Virtus.pro,21,17
2296538,2296538,FlipSid3,Natus Vincere,0,1
2296539,2296539,FlipSid3,Vega Squadron,2,0
2296540,2296540,fnatic,NIP,16,4
2296541,2296541,mousesports,NIP,10,16
2296542,2296542,Titan,Natus Vincere,16,11
2296543,2296543,fnatic,Virtus.pro,16,2
2296544,2296544,mousesports,Envy,0,1
2296545,2296545,Titan,fnatic,19,15
2296546,2296546,fnatic,mousesports,16,7
2296547,2296547,PENTA,Natus Vincere,3,16
2296551,2296551,LGB,SK,2,0
2296556,2296556,HellRaisers,G2,6,16
2296557,2296557,Envy,HellRaisers,16,7
2296558,2296558,Natus Vincere,FlipSid3,16,13
2296560,2296560,G2,FlipSid3,5,16
2296562,2296562,Natus Vincere,G2,8,16
2296563,2296563,Envy,FlipSid3,14,16
2296565,2296565,Envy,G2,16,8
2296566,2296566,HellRaisers,Natus Vincere,11,16
2296567,2296567,HellRaisers,FlipSid3,9,16
2296569,2296569,Envy,Natus Vincere,16,13
2296584,2296584,Cloud9,Liquid,4,16
2296586,2296586,Cloud9,Luminosity,16,8
2296591,2296591,Cloud9,Luminosity,16,7
2296594,2296594,Liquid,CLG,3,0
2296596,2296596,Cloud9,CLG,16,9
2296601,2296601,CLG,Liquid,1,2
2296611,2296611,mousesports,FlipSid3,16,1
2296614,2296614,FlipSid3,Natus Vincere,0,2
2296616,2296616,Natus Vincere,Envy,3,1
2296621,2296621,Luminosity,Cloud9,5,16
2296623,2296623,Cloud9,Liquid,0,2
2296626,2296626,TSM,mousesports,1,1
2296629,2296629,Dignitas,PENTA,2,1
2296632,2296632,Virtus.pro,Dignitas,16,13
2296633,2296633,Dignitas,fnatic,1,16
2296641,2296641,NIP,Titan,16,8
2296643,2296643,SK,TSM,0,2
2296644,2296644,NIP,x6tence,2,0
2296651,2296651,Envy,NIP,18,21
2296652,2296652,Virtus.pro,Titan,14,16
2296655,2296655,Titan,NIP,8,16
2296657,2296657,Envy,Virtus.pro,2,16
2296658,2296658,fnatic,Virtus.pro,16,12
2296660,2296660,mousesports,Natus Vincere,2,0
2296661,2296661,LGB,NIP,0,2
2296662,2296662,Virtus.pro,Natus Vincere,2,0
2296669,2296669,PENTA,SK,2,0
2296671,2296671,Virtus.pro,Envy,0,3
2296675,2296675,Titan,fnatic,3,16
2296679,2296679,TSM,PENTA,1,0
2296680,2296680,Natus Vincere,Titan,1,1
2296681,2296681,Titan,G2,0,1
2296682,2296682,NIP,mousesports,2,0
2296683,2296683,Titan,TSM,16,14
2296684,2296684,Envy,fnatic,12,16
2296686,2296686,Natus Vincere,Envy,21,15
2296687,2296687,Virtus.pro,Envy,16,5
2296689,2296689,G2,FlipSid3,0,2
2296690,2296690,Luminosity,Liquid,10,16
2296693,2296693,Titan,Dignitas,6,16
2296694,2296694,Liquid,Luminosity,14,16
2296696,2296696,Luminosity,CLG,16,10
2296697,2296697,SK,x6tence,2,0
2296698,2296698,PENTA,SK,2,1
2296703,2296703,LGB,PENTA,1,2
2296704,2296704,PENTA,mousesports,0,2
2296705,2296705,Natus Vincere,PENTA,2,0
2296708,2296708,Kinguin,FlipSid3,2,1
2296725,2296725,G2,FlipSid3,0,2
2296728,2296728,Kinguin,FlipSid3,3,0
2296734,2296734,NIP,SK,2,0
2296735,2296735,Titan,Dignitas,0,2
2296736,2296736,Envy,Cloud9,2,1
2296737,2296737,Virtus.pro,mousesports,0,2
2296742,2296742,Dignitas,NIP,1,2
2296743,2296743,Titan,SK,2,0
2296744,2296744,mousesports,Envy,1,2
2296745,2296745,Virtus.pro,Cloud9,2,0
2296746,2296746,Titan,Dignitas,1,2
2296747,2296747,Virtus.pro,mousesports,1,2
2296748,2296748,NIP,mousesports,2,0
2296749,2296749,Envy,Dignitas,2,1
2296750,2296750,Renegades,AVANT,2,0
2296754,2296754,NIP,Envy,0,3
2296761,2296761,x6tence,Epsilon,0,2
2296763,2296763,Envy,mousesports,2,0
2296764,2296764,TSM,Natus Vincere,16,6
2296765,2296765,Natus Vincere,TSM,16,14
2296766,2296766,TSM,Envy,16,13
2296767,2296767,fnatic,TSM,16,3
2296768,2296768,fnatic,FlipSid3,16,9
2296775,2296775,Envy,FlipSid3,16,12
2296776,2296776,fnatic,NIP,16,7
2296778,2296778,Envy,Titan,16,14
2296779,2296779,Titan,Virtus.pro,13,16
2296780,2296780,FlipSid3,TSM,16,12
2296781,2296781,mousesports,Dignitas,1,2
2296783,2296783,Natus Vincere,Titan,16,3
2296784,2296784,fnatic,Envy,21,19
2296785,2296785,Envy,Natus Vincere,16,9
2296786,2296786,TSM,Titan,16,3
2296787,2296787,FlipSid3,fnatic,6,16
2296788,2296788,NIP,TSM,5,16
2296789,2296789,Kinguin,Natus Vincere,2,0
2296798,2296798,Liquid,CLG,16,11
2296801,2296801,CLG,Liquid,16,10
2296806,2296806,HellRaisers,Dignitas,0,2
2296809,2296809,Reason,k1ck,5,16
2296820,2296820,HellRaisers,mousesports,0,2
2296824,2296824,Titan,NIP,12,16
2296825,2296825,FlipSid3,Natus Vincere,16,7
2296826,2296826,FlipSid3,Titan,16,11
2296827,2296827,FlipSid3,Envy,11,16
2296829,2296829,Titan,PENTA,1,1
2296831,2296831,Virtus.pro,Luminosity,16,4
2296832,2296832,Cloud9,Envy,16,13
2296833,2296833,fnatic,CLG,12,16
2296838,2296838,G2,Reason,16,11
2296847,2296847,Epsilon,LGB,5,16
2296851,2296851,Titan,Natus Vincere,16,10
2296852,2296852,Natus Vincere,NIP,7,16
2296853,2296853,NIP,Natus Vincere,16,8
2296854,2296854,Titan,FlipSid3,21,17
2296855,2296855,FlipSid3,NIP,2,16
2296857,2296857,Virtus.pro,Cloud9,16,10
2296858,2296858,Luminosity,Envy,7,16
2296860,2296860,fnatic,TSM,16,14
2296861,2296861,Titan,HellRaisers,0,2
2296862,2296862,HellRaisers,PENTA,0,2
2296863,2296863,Cloud9,Envy,2,0
2296865,2296865,CLG,Cloud9,0,2
2296866,2296866,Virtus.pro,fnatic,1,2
2296867,2296867,Kinguin,FlipSid3,2,0
2296868,2296868,Titan,mousesports,0,2
2296870,2296870,FlipSid3,HellRaisers,1,2
2296877,2296877,Renegades,AVANT,26,22
2296883,2296883,Cloud9,fnatic,1,3
2296884,2296884,Dignitas,Kinguin,2,0
2296885,2296885,FlipSid3,G2,1,0
2296887,2296887,mousesports,LGB,1,0
2296892,2296892,HellRaisers,SK,1,2
2296894,2296894,PENTA,mousesports,0,2
2296895,2296895,Epsilon,Reason,1,2
2296898,2296898,Virtus.pro,fnatic,16,9
2296899,2296899,Virtus.pro,FlipSid3,16,10
2296900,2296900,FlipSid3,Virtus.pro,9,16
2296901,2296901,FlipSid3,Virtus.pro,1,1
2296902,2296902,TSM,LGB,2,0
2296903,2296903,G2,SK,2,1
2296911,2296911,Epsilon,Reason,16,7
2296917,2296917,TSM,fnatic,5,16
2296918,2296918,Virtus.pro,TSM,16,4
2296919,2296919,TSM,HellRaisers,2,0
2296921,2296921,fnatic,Virtus.pro,2,0
2296922,2296922,TSM,G2,2,1
2296936,2296936,Cloud9,FlipSid3,16,10
2296938,2296938,NIP,Liquid,16,2
2296940,2296940,Natus Vincere,SK,16,8
2296941,2296941,Titan,Luminosity,16,7
2296942,2296942,Envy,Bravado,16,3
2296943,2296943,CLG,Renegades,13,16
2296944,2296944,Natus Vincere,Luminosity,16,7
2296945,2296945,SK,Titan,16,8
2296946,2296946,Envy,Renegades,16,6
2296947,2296947,Bravado,CLG,7,16
2296948,2296948,Natus Vincere,Titan,16,2
2296949,2296949,Luminosity,SK,11,16
2296950,2296950,Envy,CLG,16,10
2296951,2296951,Renegades,Bravado,16,5
2296959,2296959,Cloud9,Liquid,2,0
2296960,2296960,Envy,SK,2,0
2296961,2296961,NIP,FlipSid3,1,2
2296962,2296962,Natus Vincere,Renegades,2,0
2296973,2296973,Dignitas,LGB,2,1
2296978,2296978,Dignitas,fnatic,0,2
2296980,2296980,G2,Space Soldiers,1,2
2296983,2296983,Cloud9,Envy,2,0
2296984,2296984,FlipSid3,Natus Vincere,0,2
2296985,2296985,Cloud9,Natus Vincere,1,2
2296991,2296991,Kinguin,PENTA,0,2
2296992,2296992,HellRaisers,mousesports,1,2
2296993,2296993,Virtus.pro,HellRaisers,1,2
2297001,2297001,HellRaisers,PENTA,2,0
2297002,2297002,G2,LGB,2,0
2297003,2297003,mousesports,SK,2,0
2297008,2297008,SK,PENTA,1,2
2297010,2297010,Cloud9,Kinguin,16,7
2297011,2297011,Virtus.pro,Natus Vincere,12,16
2297012,2297012,Cloud9,Natus Vincere,16,14
2297013,2297013,fnatic,Liquid,16,9
2297014,2297014,NIP,TSM,13,16
2297015,2297015,fnatic,TSM,10,16
2297019,2297019,Virtus.pro,Kinguin,1,2
2297020,2297020,Natus Vincere,Kinguin,2,1
2297021,2297021,NIP,Liquid,2,0
2297022,2297022,fnatic,NIP,2,0
2297033,2297033,TSM,Natus Vincere,2,1
2297034,2297034,Cloud9,fnatic,2,0
2297035,2297035,TSM,Cloud9,2,0
2297041,2297041,PENTA,mousesports,0,2
2297043,2297043,Reason,ESC,2,1
2297050,2297050,mousesports,FlipSid3,0,2
2297051,2297051,Virtus.pro,TSM,2,1
2297053,2297053,Space Soldiers,k1ck,2,0
2297099,2297099,Natus Vincere,Luminosity,2,0
2297101,2297101,Cloud9,CLG,2,0
2297102,2297102,mousesports,Liquid,2,0
2297103,2297103,Natus Vincere,Dignitas,2,0
2297127,2297127,Kinguin,PENTA,16,9
2297134,2297134,Natus Vincere,Virtus.pro,0,2
2297136,2297136,Cloud9,mousesports,0,2
2297137,2297137,CLG,Liquid,2,1
2297140,2297140,HellRaisers,LGB,19,17
2297142,2297142,G2,Titan,5,16
2297145,2297145,PENTA,FlipSid3,17,19
2297146,2297146,Dignitas,Kinguin,8,16
2297151,2297151,Dignitas,FlipSid3,16,19
2297152,2297152,Cloud9,CLG,2,0
2297153,2297153,mousesports,Natus Vincere,0,2
2297154,2297154,Virtus.pro,Cloud9,2,1
2297155,2297155,Natus Vincere,Virtus.pro,1,3
2297158,2297158,Titan,k1ck,16,8
2297161,2297161,HellRaisers,G2,16,9
2297162,2297162,k1ck,LGB,9,16
2297163,2297163,HellRaisers,LGB,7,16
2297164,2297164,Titan,LGB,16,2
2297172,2297172,Dignitas,G2,0,2
2297184,2297184,HellRaisers,ESC,1,0
2297191,2297191,k1ck,k1ck,2,0
2297194,2297194,Dignitas,HellRaisers,2,0
2297197,2297197,mousesports,PENTA,2,0
2297230,2297230,TSM,HellRaisers,0,2
2297231,2297231,mousesports,SK,2,0
2297238,2297238,PENTA,Dignitas,0,2
2297239,2297239,HellRaisers,SK,2,1
2297242,2297242,Dignitas,HellRaisers,1,2
2297246,2297246,Cloud9,Liquid,16,10
2297249,2297249,mousesports,HellRaisers,3,4
2297251,2297251,CLG,Mythic,16,14
2297257,2297257,CLG,Liquid,2,0
2297276,2297276,HellRaisers,FlipSid3,0,2
2297281,2297281,Envy,TSM,16,11
2297288,2297288,Kinguin,FlipSid3,2,0
2297289,2297289,mousesports,Renegades,16,2
2297291,2297291,CLG,SK,12,16
2297292,2297292,TSM,Renegades,16,6
2297293,2297293,Epsilon,LGB,2,1
2297294,2297294,Envy,mousesports,16,13
2297298,2297298,CLG,TSM,12,16
2297305,2297305,SK,Renegades,10,16
2297306,2297306,Envy,CLG,16,13
2297307,2297307,Renegades,SK,16,14
2297308,2297308,mousesports,TSM,8,16
2297309,2297309,SK,Renegades,19,16
2297313,2297313,CLG,TSM,7,16
2297319,2297319,mousesports,Envy,8,16
2297320,2297320,SK,TSM,15,19
2297324,2297324,Envy,mousesports,11,16
2297325,2297325,SK,TSM,6,16
2297326,2297326,mousesports,Envy,17,19
2297327,2297327,Renegades,TSM,4,16
2297332,2297332,Envy,Natus Vincere,2,0
2297333,2297333,Dignitas,HellRaisers,2,0
2297342,2297342,Envy,TSM,3,0
2297343,2297343,TSM,fnatic,3,0
2297353,2297353,PENTA,mousesports,0,2
2297368,2297368,TSM,PENTA,2,0
2297371,2297371,Natus Vincere,Dignitas,3,0
2297383,2297383,HellRaisers,Kinguin,1,2
2297400,2297400,mousesports,Kinguin,0,3
2297403,2297403,FlipSid3,HellRaisers,2,1
2297406,2297406,Kinguin,Space Soldiers,2,1
2297424,2297424,Kinguin,Space Soldiers,2,0
2297432,2297432,NIP,CLG,16,13
2297433,2297433,Envy,FlipSid3,16,3
2297434,2297434,Renegades,TSM,11,16
2297435,2297435,Kinguin,Luminosity,6,16
2297438,2297438,Titan,Natus Vincere,17,19
2297439,2297439,Cloud9,mousesports,16,10
2297465,2297465,k1ck,Playing Ducks,2,0
2297472,2297472,Complexity,Splyce,2,0
2297474,2297474,SK,PENTA,3,1
2297483,2297483,Reason,ESC,2,1
2297491,2297491,NIP,TSM,3,16
2297492,2297492,Envy,Luminosity,19,16
2297493,2297493,fnatic,Natus Vincere,16,2
2297494,2297494,Virtus.pro,Cloud9,16,8
2297498,2297498,Renegades,Titan,16,9
2297499,2297499,Luminosity,FlipSid3,22,18
2297500,2297500,NIP,Renegades,16,5
2297501,2297501,FlipSid3,mousesports,16,14
2297503,2297503,Cloud9,Kinguin,13,16
2297505,2297505,Natus Vincere,CLG,16,14
2297508,2297508,Envy,Natus Vincere,2,0
2297509,2297509,TSM,Kinguin,2,0
2297510,2297510,Virtus.pro,NIP,2,0
2297511,2297511,fnatic,Luminosity,2,0
2297512,2297512,Envy,TSM,2,1
2297513,2297513,Virtus.pro,fnatic,1,2
2297514,2297514,Envy,fnatic,0,2
2297520,2297520,Complexity,Liquid,0,2
2297533,2297533,G2,FlipSid3,0,2
2297542,2297542,Dignitas,FlipSid3,2,0
2297543,2297543,TSM,Kinguin,2,0
2297544,2297544,Natus Vincere,Virtus.pro,2,1
2297546,2297546,FlipSid3,Dignitas,1,1
2297549,2297549,CLG,Liquid,2,1
2297557,2297557,G2,SK,0,2
2297564,2297564,Kinguin,Virtus.pro,0,2
2297565,2297565,TSM,Natus Vincere,1,2
2297578,2297578,Space Soldiers,Reason,1,2
2297580,2297580,Virtus.pro,TSM,3,2
2297592,2297592,Natus Vincere,Virtus.pro,1,3
2297604,2297604,SK,Space Soldiers,5,16
2297607,2297607,Reason,Space Soldiers,16,6
2297609,2297609,fnatic,mousesports,2,1
2297610,2297610,Titan,Dignitas,1,2
2297612,2297612,Dignitas,CPH Wolves,2,0
2297614,2297614,Luminosity,CLG,1,1
2297639,2297639,mousesports,Titan,2,1
2297640,2297640,fnatic,Dignitas,2,0
2297643,2297643,HellRaisers,Titan,0,2
2297645,2297645,CLG,Complexity,1,1
2297655,2297655,ESC,Epsilon,5,16
2297660,2297660,Dignitas,mousesports,1,3
2297662,2297662,Vexed,G2,1,1
2297664,2297664,HellRaisers,Reason,2,1
2297666,2297666,Kinguin,Vega Squadron,2,0
2297683,2297683,fnatic,mousesports,3,1
2297686,2297686,Titan,Dignitas,2,0
2297689,2297689,SK,HellRaisers,1,2
2297694,2297694,Luminosity,Splyce,2,0
2297696,2297696,Natus Vincere,TSM,0,2
2297697,2297697,Virtus.pro,Envy,0,2
2297701,2297701,Space Soldiers,Playing Ducks,16,4
2297702,2297702,Natus Vincere,Dignitas,16,6
2297703,2297703,TSM,mousesports,16,7
2297704,2297704,Kinguin,Dignitas,16,13
2297705,2297705,Titan,mousesports,14,16
